Date,Total_Reserves_INR_Cr,Total_Reserves_USD_Mn,FCA_INR_Cr,FCA_USD_Mn,Gold_INR_Cr,Gold_USD_Mn,SDR_INR_Cr,SDR_USD_Mn,IMF_INR_Cr,IMF_USD_Mn
2014-01-03,1828210.0,293109.1,1665990.0,266953.5,122090.0,19724.5,27670.0,4434.0,12460.0,1997.1
2014-01-10,1816430.0,293286.9,1654580.0,267143.8,122090.0,19724.5,27410.0,4425.4,12350.0,1993.2
2014-01-17,1793050.0,292081.5,1631560.0,265934.6,122090.0,19724.5,27170.0,4428.0,12230.0,1994.4
2014-01-24,1816500.0,292238.8,1654230.0,266051.9,122090.0,19724.5,27700.0,4455.6,12480.0,2006.8
2014-01-31,1818510.0,291070.3,1652940.0,264569.3,125430.0,20075.7,27680.0,4430.0,12460.0,1995.3
2014-02-07,1822000.0,292330.4,1656550.0,265832.2,125430.0,20075.7,27600.0,4428.7,12420.0,1993.8
2014-02-14,1830030.0,293789.3,1664330.0,267247.1,125430.0,20075.7,27770.0,4459.2,12500.0,2007.3
2014-02-21,1824490.0,293405.6,1658900.0,266868.4,125430.0,20075.7,27690.0,4455.7,12470.0,2005.8
2014-02-28,1827150.0,294360.2,1656710.0,266902.0,130210.0,20978.0,27740.0,4468.7,12490.0,2011.5
2014-03-07,1804070.0,295448.7,1634230.0,267972.2,130210.0,20978.0,27330.0,4481.3,12302.0,2017.2
2014-03-14,1829980.0,297287.1,1659820.0,269814.4,130210.0,20978.0,27550.0,4478.7,12402.0,2016.0
2014-03-21,1825220.0,298635.5,1656770.0,271394.4,130210.0,20978.0,27240.0,4461.8,11000.0,1801.3
2014-03-28,1829200.0,303673.5,1661190.0,276406.0,130210.0,20978.0,26790.0,4458.2,11010.0,1831.3
2014-04-04,1849250.0,306647.5,1681780.0,278805.8,129620.0,21566.8,26830.0,4447.9,11020.0,1827.0
2014-04-11,1864570.0,309444.8,1696830.0,281552.4,129620.0,21566.8,27020.0,4483.8,11100.0,1841.8
2014-04-18,1867650.0,309413.2,1699930.0,281536.2,129620.0,21566.8,27010.0,4472.9,11090.0,1837.3
2014-04-25,1891890.0,309913.0,1723660.0,282029.4,129620.0,21566.8,27370.0,4477.5,11240.0,1839.3
2014-05-02,1878390.0,311857.8,1713830.0,284571.0,126500.0,20965.8,26980.0,4480.5,11080.0,1840.5
2014-05-09,1885280.0,313831.4,1720850.0,286549.9,126500.0,20965.8,26890.0,4476.9,11040.0,1838.8
2014-05-16,1856780.0,314925.2,1694120.0,287816.3,126500.0,20965.8,26270.0,4462.4,9893.0,1680.7
2014-05-23,1832400.0,312656.3,1670050.0,285560.9,126500.0,20965.8,26040.0,4452.6,9810.0,1677.0
2014-05-30,1846840.0,312382.5,1684180.0,285291.6,126500.0,20965.8,26270.0,4449.3,9890.0,1675.8
2014-06-06,1850070.0,312585.7,1690850.0,285630.5,122730.0,20790.4,26350.0,4452.0,10140.0,1712.8
2014-06-13,1863940.0,313536.6,1704580.0,286589.0,122730.0,20790.4,26450.0,4446.5,10180.0,1710.7
2014-06-20,1895710.0,314922.1,1735790.0,287961.7,122730.0,20790.4,26860.0,4455.8,10330.0,1714.2
2014-06-27,1895490.0,315778.7,1735640.0,288812.6,122730.0,20790.4,26810.0,4459.8,10310.0,1715.9
2014-07-04,1893480.0,316393.3,1732500.0,289573.2,124000.0,20634.9,26700.0,4466.7,10280.0,1718.5
2014-07-11,1907590.0,317036.5,1746400.0,290221.9,124000.0,20634.9,26860.0,4462.7,10330.0,1717.0
2014-07-18,1923890.0,317849.7,1762700.0,291051.0,124000.0,20634.9,26860.0,4451.2,10330.0,1712.6
2014-07-25,1935340.0,320564.0,1774380.0,293784.2,124000.0,20634.9,26690.0,4437.6,10270.0,1707.3
2014-08-01,1950890.0,319990.5,1786070.0,292693.2,127560.0,21173.8,26910.0,4422.1,10350.0,1701.4
2014-08-08,1965620.0,319347.2,1800340.0,292046.5,127560.0,21173.8,27240.0,4424.6,10480.0,1702.3
2014-08-15,1952710.0,319390.5,1787810.0,292101.2,127560.0,21173.8,26970.0,4416.3,10370.0,1699.2
2014-08-22,1931390.0,318579.8,1767040.0,291318.2,127560.0,21173.8,26570.0,4396.5,10220.0,1691.3
2014-08-29,1932770.0,318640.3,1768480.0,291393.2,127560.0,21173.8,26530.0,4386.0,10200.0,1687.3
2014-09-05,1924290.0,317313.2,1761340.0,290364.4,126590.0,20933.1,26260.0,4344.4,10100.0,1671.3
2014-09-12,1924980.0,315697.8,1761890.0,288764.8,126590.0,20933.1,26360.0,4333.0,10140.0,1666.9
2014-09-19,1923460.0,315596.5,1761120.0,288783.7,126590.0,20933.1,26300.0,4324.6,9450.0,1555.1
2014-09-26,1934790.0,314181.5,1772140.0,287392.3,126590.0,20933.1,26520.0,4307.2,9540.0,1548.9
2014-10-03,1924850.0,311427.0,1765570.0,285588.5,123310.0,20013.4,26460.0,4284.4,9510.0,1540.7
2014-10-10,1917580.0,312736.8,1758570.0,286885.7,123310.0,20013.4,26260.0,4293.7,9440.0,1544.0
2014-10-17,1935280.0,313682.4,1775800.0,287799.8,123310.0,20013.4,26600.0,4316.8,9570.0,1552.4
2014-10-24,1928290.0,314177.9,1769270.0,288332.0,123310.0,20013.4,26270.0,4289.8,9440.0,1542.7
2014-10-31,1943080.0,315910.1,1786220.0,290365.7,121210.0,19738.4,26220.0,4270.3,9430.0,1535.7
2014-11-07,1941290.0,315131.7,1784690.0,289639.7,121210.0,19738.4,26030.0,4231.8,9360.0,1521.8
2014-11-14,1947280.0,315551.1,1790620.0,290062.4,121210.0,19738.4,26070.0,4229.4,9380.0,1520.9
2014-11-21,1948550.0,314878.7,1791830.0,289398.1,121210.0,19738.4,26120.0,4223.5,9390.0,1518.7
2014-11-28,1960740.0,316311.6,1803890.0,290822.1,121210.0,19738.4,26210.0,4229.9,9430.0,1521.2
2014-12-05,1948400.0,314661.7,1795350.0,289954.74,117660.0,18985.2,26030.0,4208.3,9360.0,1513.5
2014-12-12,1977830.0,316833.8,1825900.0,292360.4,117660.0,18985.2,26400.0,4228.2,7870.0,1260.0
2014-12-19,2014760.0,319997.5,1863410.0,295670.9,117660.0,18985.2,26480.0,4199.0,7210.0,1142.4
2014-12-26,2028560.0,319710.0,1877020.0,295399.9,117660.0,18985.2,26630.0,4186.0,7250.0,1138.9
2015-01-02,2017970.0,319238.6,1861560.0,294536.7,122720.0,19377.9,26480.0,4185.3,7210.0,1138.7
2015-01-09,1995000.0,319475.0,1839510.0,294845.2,122720.0,19377.9,25760.0,4128.6,7010.0,1123.3
2015-01-16,1997710.0,322135.5,1842630.0,297530.2,122720.0,19377.9,25440.0,4109.3,6920.0,1118.1
2015-01-23,1986180.0,322037.6,1831790.0,297510.5,122720.0,19377.9,24900.0,4047.9,6770.0,1101.3
2015-01-30,2029440.0,327883.5,1874730.0,303325.0,122720.0,19377.9,25150.0,4072.5,6840.0,1108.1
2015-02-06,2040180.0,330213.4,1884220.0,304958.1,124650.0,20183.2,25270.0,4094.3,6040.0,977.8
2015-02-13,2069900.0,333169.6,1909660.0,307257.5,124650.0,20183.2,25400.0,4089.2,10190.0,1639.7
2015-02-20,2079690.0,334193.1,1919480.0,308297.8,124650.0,20183.2,25380.0,4077.2,10180.0,1634.9
2015-02-27,2090330.0,338079.4,1930490.0,312200.1,124650.0,20183.2,25120.0,4065.8,10070.0,1630.3
2015-03-06,2100630.0,337793.1,1943010.0,312322.5,122570.0,19837.0,25020.0,4021.2,10030.0,1612.4
2015-03-13,2101470.0,335729.9,1944140.0,310347.2,122570.0,19837.0,24820.0,3960.4,9940.0,1585.3
2015-03-20,2122850.0,339991.6,1967360.0,314886.5,122570.0,19837.0,24860.0,3978.6,8060.0,1289.5
2015-03-27,2134910.0,341378.1,1979130.0,316238.3,122570.0,19837.0,25080.0,4004.8,8130.0,1298.0
2015-04-03,2146200.0,343005.6,1993720.0,318642.7,119160.0,19038.0,25170.0,4021.5,8150.0,1303.4
2015-04-10,2123330.0,340412.8,1971480.0,316131.8,119160.0,19038.0,24690.0,3959.6,8000.0,1283.4
2015-04-17,2140130.0,343200.9,1987900.0,318859.5,119160.0,19038.0,24970.0,4005.2,8100.0,1298.2
2015-04-24,2181020.0,344605.6,2027700.0,320264.0,119160.0,19038.0,25930.0,4005.4,8230.0,1298.2
2015-05-01,2210960.0,351868.8,2053830.0,327153.2,122930.0,19335.7,25830.0,4063.0,8370.0,1316.9
2015-05-08,2249980.0,352131.2,2092590.0,327415.9,122930.0,19335.7,26030.0,4062.8,8430.0,1316.8
2015-05-15,2246640.0,353876.4,2089270.0,329124.2,122930.0,19335.7,26010.0,4090.6,8430.0,1325.9
2015-05-22,2231710.0,351556.9,2074560.0,326839.3,122930.0,19335.7,25840.0,4064.5,8380.0,1317.4
2015-05-29,2243330.0,352474.4,2086490.0,327819.7,122930.0,19335.7,25610.0,4017.0,8300.0,1302.0
2015-06-05,2249340.0,352713.8,2091770.0,328012.6,123320.0,19340.2,25870.0,4048.7,8380.0,1312.3
2015-06-12,2263560.0,354288.6,2105880.0,329581.8,123320.0,19340.2,25950.0,4052.9,8410.0,1313.7
2015-06-19,2264530.0,355459.3,2106740.0,330717.4,123320.0,19340.2,26030.0,4079.5,8440.0,1322.2
2015-06-26,2256340.0,355221.8,2098800.0,330500.8,123320.0,19340.2,25840.0,4063.7,8380.0,1317.1
2015-07-03,2245410.0,354517.8,2089870.0,330090.7,121610.0,19074.3,25620.0,4042.5,8310.0,1310.3
2015-07-10,2243890.0,354360.9,2088220.0,329913.3,121610.0,19074.3,25720.0,4058.0,8340.0,1315.3
2015-07-17,2240830.0,353326.4,2085440.0,328931.2,121610.0,19074.3,25510.0,4018.4,8270.0,1302.5
2015-07-24,2255180.0,353648.1,2099530.0,329245.4,121610.0,19074.3,25710.0,4024.1,8330.0,1304.3
2015-07-31,2257970.0,353460.5,2107010.0,329875.3,116810.0,18250.1,25790.0,4029.1,8360.0,1306.0
2015-08-07,2251080.0,353347.0,2100460.0,329797.1,116810.0,18250.1,25640.0,4019.7,8170.0,1280.1
2015-08-14,2298850.0,354433.3,2147220.0,330836.8,116810.0,18250.1,26410.0,4055.1,8410.0,1291.3
2015-08-21,2326850.0,355353.9,2174670.0,331731.1,116810.0,18250.1,26830.0,4075.0,8540.0,1297.7
2015-08-28,2311970.0,351920.0,2159720.0,328306.6,116810.0,18250.1,26880.0,4067.9,8560.0,1295.4
2015-09-04,2306810.0,349030.7,2151780.0,325656.6,119580.0,18035.3,26890.0,4049.3,8560.0,1289.5
2015-09-11,2322050.0,351389.5,2166710.0,327967.7,119580.0,18035.3,27010.0,4068.0,8750.0,1318.5
2015-09-18,2312040.0,352021.0,2156690.0,328560.4,119580.0,18035.3,27010.0,4097.3,8760.0,1328.0
2015-09-25,2303900.0,349978.5,2148850.0,326578.0,119580.0,18035.3,26770.0,4049.0,8700.0,1316.2
2015-10-02,2291620.0,350805.9,2137160.0,327295.6,119330.0,18151.8,26530.0,4047.3,8600.0,1311.2
2015-10-09,2282690.0,353069.0,2128380.0,329517.8,119330.0,18151.8,26420.0,4077.7,8560.0,1321.7
2015-10-16,2291380.0,353527.0,2136930.0,329970.3,119330.0,18151.8,26520.0,4081.9,8600.0,1323.0
2015-10-23,2275800.0,351546.6,2121710.0,328037.8,119330.0,18151.8,26250.0,4045.7,8510.0,1311.3
2015-10-30,2299930.0,353636.7,2145750.0,330141.1,119330.0,18151.8,26320.0,4035.5,8530.0,1308.3
2015-11-06,2304030.0,351734.5,2147200.0,327735.3,121910.0,18691.8,26370.0,4008.0,8550.0,1299.4
2015-11-13,2319880.0,352515.4,2162950.0,328528.8,121910.0,18691.8,26450.0,3998.5,8570.0,1296.3
2015-11-20,2317500.0,352365.7,2160700.0,328395.3,121910.0,18691.8,26350.0,3986.3,8540.0,1292.3
2015-11-27,2332690.0,351615.5,2175700.0,327669.1,121910.0,18691.8,26490.0,3968.1,8590.0,1286.5
2015-12-04,2341550.0,352098.7,2188870.0,329249.9,117220.0,17543.8,26780.0,4006.2,8680.0,1298.8
2015-12-11,2342710.0,352506.6,2189930.0,329637.6,117220.0,17543.8,26850.0,4021.5,8710.0,1303.7
2015-12-18,2322210.0,351106.5,2169830.0,328269.6,117220.0,17543.8,26550.0,3997.2,8610.0,1295.9
2015-12-25,2321640.0,352049.9,2169240.0,329191.6,117220.0,17543.8,26570.0,4013.4,8610.0,1301.1
2016-01-01,2308920.0,350369.2,2159490.0,327827.9,114350.0,17240.1,26490.0,4003.4,8590.0,1297.8
2016-01-08,2314430.0,348934.3,2164780.0,326398.3,114350.0,17240.1,26660.0,3999.4,8640.0,1296.5
2016-01-15,2326130.0,347207.8,2176090.0,324674.9,114350.0,17240.1,26950.0,3997.0,8740.0,1295.8
2016-01-22,2338130.0,347562.9,2188040.0,325046.6,114350.0,17240.1,26990.0,3984.5,8750.0,1291.7
2016-01-29,2352820.0,349152.4,2202630.0,326631.1,114350.0,17240.1,27070.0,3988.3,8770.0,1292.9
2016-02-05,2363940.0,351484.6,2207640.0,328438.3,120120.0,17696.7,27320.0,4039.9,8860.0,1309.7
2016-02-12,2390950.0,351831.84,2242660.0,330019.5,120120.0,17696.7,27800.0,4061.4,370.0,54.24
2016-02-19,2382670.0,350365.3,2234570.0,328583.2,120120.0,17696.7,10190.0,1487.3,17790.0,2598.1
2016-02-26,2366770.0,346788.2,2218690.0,325026.5,120120.0,17696.7,10180.0,1479.9,17780.0,2585.1
2016-03-04,2350060.0,350863.9,2190120.0,327475.2,132600.0,19324.8,9950.0,1479.4,17390.0,2584.5
2016-03-11,2361480.0,353407.8,2201490.0,329999.2,132600.0,19324.8,9970.0,1486.6,17420.0,2597.2
2016-03-18,2363670.0,355947.2,2203650.0,332504.8,132600.0,19325.4,9980.0,1498.7,17440.0,2618.3
2016-03-25,2369010.0,355559.7,2209070.0,332146.7,132600.0,19325.4,9950.0,1488.0,17390.0,2599.6
2016-04-01,2375970.0,359759.8,2216290.0,335686.6,133430.0,20115.0,9960.0,1501.9,16290.0,2456.3
2016-04-08,2381320.0,359917.2,2221590.0,335845.9,133430.0,20115.0,9980.0,1501.0,16320.0,2455.3
2016-04-15,2382270.0,360250.9,2222610.0,336187.3,133430.0,20115.0,9950.0,1498.1,16280.0,2450.5
2016-04-22,2393220.0,361601.0,2233540.0,337537.3,133430.0,20115.0,9960.0,1498.2,16290.0,2450.5
2016-04-29,2404140.0,363121.1,2244220.0,339024.5,133430.0,20115.0,10050.0,1510.6,16440.0,2471.0
2016-05-06,2399080.0,361994.7,2239420.0,337996.0,133320.0,20043.0,10060.0,1510.7,16280.0,2445.0
2016-05-13,2398230.0,361026.7,2238620.0,337046.0,133320.0,20043.0,10040.0,1503.8,16250.0,2433.9
2016-05-20,2417790.0,360905.4,2258020.0,336938.9,133320.0,20043.0,10100.0,1498.4,16350.0,2425.1
2016-05-27,2402110.0,360193.8,2242480.0,336227.0,133320.0,20043.0,10050.0,1498.4,16260.0,2425.4
2016-06-03,2431140.0,363464.9,2268210.0,339222.3,136620.0,20328.9,10050.0,1494.5,16260.0,2419.2
2016-06-10,2415430.0,363233.9,2252590.0,338979.3,136620.0,20328.9,10050.0,1504.3,16170.0,2421.4
2016-06-17,2431240.0,363826.0,2268270.0,339573.6,136620.0,20328.9,10100.0,1503.3,16250.0,2420.2
2016-06-24,2437510.0,360797.6,2274450.0,336580.2,136620.0,20328.9,10130.0,1489.9,16310.0,2398.6
2016-07-01,2436330.0,363171.6,2271020.0,338712.6,139130.0,20576.4,10030.0,1487.6,16150.0,2395.0
2016-07-08,2428600.0,361943.3,2263340.0,337493.8,139130.0,20576.4,10010.0,1484.0,16120.0,2389.1
2016-07-15,2425650.0,363351.1,2260520.0,338897.9,139130.0,20576.4,9960.0,1485.4,16040.0,2391.4
2016-07-22,2423410.0,362687.1,2258410.0,338257.2,139130.0,20576.4,9910.0,1476.3,15960.0,2377.2
2016-07-29,2439030.0,365495.7,2273920.0,341043.7,139130.0,20576.4,9950.0,1484.8,16030.0,2390.8
2016-08-05,2432530.0,365749.3,2261870.0,340278.3,144690.0,21584.6,9950.0,1488.9,16020.0,2397.5
2016-08-12,2433380.0,365822.5,2262770.0,340359.9,144690.0,21584.6,9930.0,1485.7,15990.0,2392.3
2016-08-19,2445710.0,367169.2,2274860.0,341675.6,144690.0,21584.6,10020.0,1497.5,16140.0,2411.5
2016-08-26,2446280.0,366776.6,2275410.0,341285.4,144690.0,21584.6,10030.0,1496.6,16150.0,2410.0
2016-09-02,2446740.0,367766.1,2275800.0,342237.6,144970.0,21642.7,9950.0,1488.6,16020.0,2397.2
2016-09-09,2460720.0,371279.8,2289870.0,345747.3,144970.0,21642.7,9940.0,1493.9,15940.0,2395.9
2016-09-16,2460350.0,369600.3,2289400.0,344073.8,144970.0,21642.7,9980.0,1491.6,16000.0,2392.2
2016-09-23,2461100.0,370766.4,2290270.0,345242.3,144970.0,21642.7,9930.0,1490.6,15930.0,2390.8
2016-09-30,2469290.0,371990.3,2300790.0,346710.9,142690.0,21406.3,9910.0,1487.3,15900.0,2385.8
2016-10-07,2445480.0,367646.6,2277100.0,342394.1,142690.0,21406.3,9870.0,1476.9,15820.0,2369.3
2016-10-14,2437670.0,366139.7,2269410.0,340908.0,142690.0,21406.3,9820.0,1468.9,15750.0,2356.5
2016-10-21,2446470.0,367140.5,2278280.0,341923.0,142690.0,21406.3,9790.0,1463.5,15710.0,2347.7
2016-10-28,2447210.0,367157.1,2279070.0,341944.6,142690.0,21406.3,9770.0,1461.6,15680.0,2344.6
2016-11-04,2450840.0,368231.8,2288400.0,343927.2,136790.0,20460.8,9850.0,1476.0,15800.0,2367.8
2016-11-11,2454390.0,367041.8,2292070.0,342772.1,136790.0,20460.8,9800.0,1462.6,15730.0,2346.3
2016-11-18,2481080.0,365499.7,2318670.0,341276.4,136790.0,20460.8,9840.0,1444.7,15780.0,2317.8
2016-11-25,2494110.0,365305.9,2331600.0,341089.3,136790.0,20460.8,9870.0,1442.0,15850.0,2313.8
2016-12-02,2486100.0,363874.6,2323460.0,340131.4,136930.0,19982.9,9870.0,1443.7,15840.0,2316.6
2016-12-09,2453490.0,362987.4,2291240.0,339258.4,136930.0,19982.9,9720.0,1438.3,15600.0,2307.8
2016-12-16,2444090.0,360606.5,2281950.0,336903.3,136930.0,19982.9,9680.0,1428.4,15530.0,2291.9
2016-12-23,2442500.0,359671.3,2280320.0,335970.1,136930.0,19982.9,9690.0,1427.5,15560.0,2290.8
2016-12-30,2448280.0,360296.8,2286000.0,336582.5,136930.0,19982.9,9730.0,1432.4,15620.0,2299.0
2017-01-06,2439310.0,359154.9,2287560.0,336824.3,126290.0,18584.1,9770.0,1438.1,15690.0,2308.4
2017-01-13,2453440.0,359842.8,2301560.0,337508.0,126290.0,18584.1,9820.0,1439.6,15770.0,2311.1
2017-01-20,2454950.0,360775.2,2303080.0,338434.4,126290.0,18584.1,9820.0,1441.9,15760.0,2314.8
2017-01-27,2464230.0,361557.9,2312280.0,339211.3,126290.0,18584.1,9850.0,1444.1,15810.0,2318.4
2017-02-03,2446700.0,363146.7,2290750.0,340126.0,130530.0,19248.4,9760.0,1447.9,15660.0,2324.4
2017-02-10,2429050.0,362785.8,2273360.0,339778.9,130530.0,19248.4,9660.0,1442.6,15500.0,2315.9
2017-02-17,2432430.0,362729.0,2276680.0,339719.8,130530.0,19248.4,9680.0,1443.5,15540.0,2317.3
2017-02-24,2425630.0,362792.7,2269960.0,339783.2,130530.0,19248.4,9650.0,1443.6,15490.0,2317.5
2017-03-03,2431670.0,364010.8,2273800.0,340360.1,132900.0,19914.0,9580.0,1433.8,15390.0,2302.9
2017-03-10,2427320.0,364109.4,2269480.0,340455.8,132900.0,19914.0,9570.0,1434.9,15370.0,2304.7
2017-03-17,2405610.0,366781.2,2248030.0,343101.7,132900.0,19914.0,9470.0,1444.9,15210.0,2320.6
2017-03-24,2410280.0,367932.1,2252620.0,344235.1,132900.0,19914.0,9500.0,1451.6,15260.0,2331.4
2017-03-31,2398200.0,369954.7,2244940.0,346318.5,128830.0,19869.0,9380.0,1446.5,15050.0,2320.7
2017-04-07,2376520.0,368998.3,2223470.0,345367.5,128830.0,19869.0,9290.0,1443.4,14930.0,2318.4
2017-04-14,2379600.0,369887.7,2226520.0,346248.5,128830.0,19869.0,9300.0,1446.5,14950.0,2323.7
2017-04-21,2396490.0,371137.8,2243240.0,347485.9,128830.0,19869.0,9370.0,1451.5,15050.0,2331.4
2017-04-28,2394400.0,372732.0,2241130.0,349055.8,128830.0,19869.0,9370.0,1460.0,15070.0,2347.2
2017-05-05,2415550.0,375717.7,2260190.0,351530.4,131250.0,20438.9,9390.0,1459.6,14720.0,2288.8
2017-05-12,2412570.0,375274.1,2257310.0,351101.0,131250.0,20438.9,9350.0,1454.1,14660.0,2280.1
2017-05-19,2463000.0,379310.5,2307220.0,355097.2,131250.0,20438.9,9550.0,1469.1,14980.0,2305.3
2017-05-26,2445340.0,378763.5,2289660.0,354542.2,131250.0,20438.9,9510.0,1472.2,14920.0,2310.2
2017-06-02,2455310.0,381167.8,2301240.0,357290.3,129710.0,20095.7,9480.0,1472.0,14880.0,2309.8
2017-06-09,2449410.0,381156.3,2295420.0,357282.0,129710.0,20095.7,9450.0,1470.7,14830.0,2307.9
2017-06-16,2466410.0,381955.3,2312320.0,358084.4,129710.0,20095.7,9490.0,1469.4,14890.0,2305.8
2017-06-23,2468270.0,382531.7,2314220.0,358664.6,129710.0,20095.7,9470.0,1467.9,14870.0,2303.5
2017-06-30,2501850.0,386539.4,2345510.0,362388.8,131730.0,20348.5,9580.0,1479.7,15030.0,2322.4
2017-07-07,2500670.0,386377.5,2344360.0,362231.8,131730.0,20348.5,9570.0,1477.8,15010.0,2319.4
2017-07-14,2507760.0,389059.1,2351520.0,364908.9,131730.0,20348.5,9540.0,1479.6,14970.0,2322.1
2017-07-21,2517410.0,391331.2,2361020.0,367149.1,131740.0,20349.3,9590.0,1491.7,15060.0,2341.1
2017-07-28,2520990.0,392867.8,2365140.0,368759.0,131740.0,20349.3,9590.0,1495.6,14520.0,2263.9
2017-08-04,2507070.0,393448.9,2355180.0,369723.4,127790.0,19943.6,9590.0,1504.5,14510.0,2277.4
2017-08-11,2525210.0,393612.7,2373220.0,369899.0,127790.0,19943.6,9620.0,1498.7,14580.0,2271.4
2017-08-18,2521460.0,393401.6,2369520.0,369690.9,127790.0,19943.6,9600.0,1497.5,14550.0,2269.6
2017-08-25,2527430.0,394550.0,2375470.0,370833.4,127790.0,19943.6,9610.0,1499.8,14560.0,2273.2
2017-09-01,2546930.0,398122.6,2390220.0,373641.4,132460.0,20691.9,9640.0,1506.3,14610.0,2283.0
2017-09-08,2559280.0,400726.7,2402390.0,376209.9,132460.0,20691.9,9710.0,1520.5,14720.0,2304.4
2017-09-15,2578680.0,402509.2,2421820.0,378010.7,132460.0,20691.9,9700.0,1513.2,14700.0,2293.4
2017-09-22,2610460.0,402246.9,2453290.0,377751.4,132460.0,20691.9,9820.0,1512.0,14890.0,2291.6
2017-09-29,2608540.0,399656.7,2451380.0,375186.4,132460.0,20691.9,9820.0,1502.0,14880.0,2276.4
2017-10-06,2600890.0,398794.5,2437550.0,373795.4,138820.0,21240.5,9750.0,1494.1,14770.0,2264.5
2017-10-13,2599480.0,400296.8,2436100.0,375273.9,138820.0,21240.5,9760.0,1503.6,14800.0,2278.8
2017-10-20,2602120.0,399921.0,2438750.0,374908.0,138820.0,21240.5,9760.0,1499.6,14790.0,2272.9
2017-10-27,2595630.0,398761.3,2432410.0,373772.3,138820.0,21240.5,9700.0,1490.0,14700.0,2258.5
2017-11-03,2574850.0,398739.1,2416750.0,374320.1,133870.0,20666.9,9630.0,1491.4,14600.0,2260.7
2017-11-10,2594930.0,399293.3,2436680.0,374875.9,133870.0,20666.9,9680.0,1489.6,14700.0,2260.9
2017-11-17,2590150.0,399533.7,2431830.0,375096.3,133870.0,20666.9,9710.0,1497.5,14740.0,2273.0
2017-11-24,2593690.0,400741.8,2435420.0,376304.7,133870.0,20666.9,9690.0,1497.4,14710.0,2272.8
2017-12-01,2589410.0,401942.0,2431640.0,377456.1,133400.0,20703.4,9680.0,1502.3,14690.0,2280.2
2017-12-08,2583880.0,400897.6,2426200.0,376428.0,133400.0,20703.4,9650.0,1497.0,14630.0,2269.2
2017-12-15,2573050.0,401385.8,2415450.0,376906.3,133400.0,20703.4,9620.0,1500.8,14580.0,2275.3
2017-12-22,2593620.0,404921.8,2437560.0,380680.1,133480.0,20716.0,9620.0,1502.6,12960.0,2023.1
2017-12-29,2617690.0,409366.6,2461540.0,385103.9,133480.0,20716.0,9660.0,1511.5,13010.0,2035.2
2018-01-05,2606710.0,411124.9,2453630.0,387149.2,130550.0,20421.6,9600.0,1514.7,12930.0,2039.4
2018-01-12,2629440.0,413825.4,2476220.0,389834.2,130550.0,20421.6,9660.0,1520.9,13010.0,2048.7
2018-01-19,2643080.0,414784.5,2489630.0,390768.8,130550.0,20421.6,9760.0,1531.3,13140.0,2062.8
2018-01-26,2653530.0,417789.2,2499970.0,393743.8,130550.0,20421.6,9800.0,1544.0,13210.0,2079.8
2018-02-02,2702340.0,421914.9,2542060.0,396769.2,137020.0,21514.4,9910.0,1547.2,13350.0,2084.1
2018-02-09,2700050.0,419760.3,2539870.0,394647.2,137020.0,21514.4,9870.0,1533.3,13290.0,2065.4
2018-02-16,2694400.0,421720.7,2534160.0,396572.9,137020.0,21514.4,9880.0,1546.3,13340.0,2087.1
2018-02-23,2723420.0,420590.6,2563000.0,395465.6,137020.0,21514.4,9960.0,1536.6,13440.0,2074.0
2018-03-02,2743570.0,420758.4,2580020.0,395642.8,140120.0,21522.5,9970.0,1529.2,13460.0,2063.9
2018-03-09,2742450.0,421487.3,2578690.0,396331.9,140290.0,21549.0,9990.0,1534.8,13480.0,2071.6
2018-03-16,2733320.0,421334.9,2569490.0,396156.7,140380.0,21562.2,9980.0,1538.9,13470.0,2077.1
2018-03-23,2751450.0,422532.5,2587130.0,397294.6,140720.0,21614.9,10040.0,1541.9,13560.0,2081.1
2018-03-30,2759770.0,424361.1,2595460.0,399118.3,140720.0,21614.9,10040.0,1544.0,13550.0,2083.9
2018-04-06,2760700.0,424864.7,2597530.0,399776.0,139740.0,21484.2,9970.0,1534.0,13460.0,2070.5
2018-04-13,2778030.0,426082.4,2614680.0,400978.2,139740.0,21484.2,10050.0,1540.6,13560.0,2079.4
2018-04-20,2793490.0,423582.8,2629900.0,398485.6,139740.0,21484.2,10150.0,1537.6,13700.0,2075.4
2018-04-27,2802550.0,420366.3,2638730.0,395276.8,139920.0,21510.8,10170.0,1523.0,13730.0,2055.7
2018-05-04,2796280.0,418940.0,2627840.0,393716.6,144660.0,21661.5,10120.0,1515.9,13660.0,2046.0
2018-05-11,2805830.0,417702.7,2637060.0,392453.7,144830.0,21687.7,10190.0,1515.6,13750.0,2045.7
2018-05-18,2816870.0,415053.8,2647940.0,389820.2,144920.0,21700.7,10200.0,1501.4,13810.0,2031.5
2018-05-25,2813480.0,412824.1,2644490.0,387597.3,144920.0,21700.7,10230.0,1498.5,13840.0,2027.6
2018-06-01,2769080.0,412230.4,2602470.0,387516.0,142930.0,21189.7,10060.0,1497.9,13620.0,2026.8
2018-06-08,2788190.0,413109.9,2621430.0,388391.4,142930.0,21189.7,10130.0,1499.7,13700.0,2029.1
2018-06-15,2785100.0,410070.1,2618070.0,385333.1,143190.0,21228.6,10130.0,1491.0,13710.0,2017.4
2018-06-22,2761920.0,407815.6,2591030.0,382499.6,143890.0,21331.5,10110.0,1491.5,16890.0,2493.0
2018-06-29,2780850.0,406058.4,2609470.0,380718.3,144150.0,21369.5,10190.0,1486.3,17040.0,2484.3
